## DataType = DataTable
## Name = 1H-T2 - CPMG1 Results
## Timestamp = 2022-05-30 09:54:28
## X Units = ms
## Entry 0 FitFunction = Exponential
## Entry 0 Information = T2 time: 0.340407 s
## Entry 0 Label = Sum, Exponential fit
## Entry 0 Name = Sum
## Entry 0 POI 0 = 0.340407, 0.336251, T2
## Entry 1 FitFunction = Exponential
## Entry 1 Information = T2 time: 0.340407 s
## Entry 1 Label = Integral 1: -0.01 to 9.99 ppm, Exponential fit
## Entry 1 Name = Integral 1
## Entry 1 POI 0 = 0.340407, 0.336251, T2
## Entry 2 FitFunction = Exponential
## Entry 2 Information = T2 time: 0.423865 s
## Entry 2 Label = FD Max 
## Entry 2 Name = FD Max
## Entry 2 POI 0 = 0.423865, 17.805, T2
## Entry 3 FitFunction = Exponential
## Entry 3 Information = T2 time: 0.34191 s
## Entry 3 Label = TD Max
## Entry 3 Name = TD Max
## Entry 3 POI 0 = 0.34191, 3452.25, T2
## Display cursorformat = x: %0.2f s, y: %0.2f
## Display expandedylower = 0
## Display expandedyupper = 0
## Display legend = upper left
## Display nextentrybutton = 1
## Display results2dname = T2 - CPMG Raw Data
## Display xaxisticklabelformat = %0.1f s
## Display xmaxboundoverride = 1.1000000000000001
## Display xminboundoverride = 0
## Data =
##
x, Sum, Exponential fit, Integral 1, Exponential fit, FD Max, Exponential fit, TD Max, Exponential fit
0, 0.860970223589, 1.85544423331, 0.860970223589, 1.85544423331, 46.8964895422, 47.8507867327, 8840.0272368, 8785.43119713
0.1, 0.639231163593, 1.60089516785, 0.639231163593, 1.60089516785, 37.166734574, 47.640627266, 6573.61152765, 8785.17761153
0.2, 0.486226454378, 1.41114132912, 0.486226454378, 1.41114132912, 29.4834057414, 47.4746348008, 5005.51672964, 8784.98833159
0.3, 0.373714077027, 1.2696891527, 0.373714077027, 1.2696891527, 23.5562331405, 47.3435272235, 3850.64226665, 8784.84705032
0.4, 0.290139653139, 1.1642434956, 0.290139653139, 1.1642434956, 18.7801267428, 47.2399731448, 2992.71477405, 8784.74159594
0.5, 0.227723332015, 1.08563893197, 0.227723332015, 1.08563893197, 15.0507741417, 47.158181936, 2347.4122672, 8784.66288327
0.6, 0.179293454539, 1.02704308655, 0.179293454539, 1.02704308655, 12.1175643904, 47.093579924, 1850.45699746, 8784.604131
0.7, 0.14157326594, 0.983362758826, 0.14157326594, 0.983362758826, 9.72107510956, 47.0425546364, 1462.73479239, 8784.56027746
0.8, 0.1129328787, 0.950801217701, 0.1129328787, 0.950801217701, 7.90091682072, 47.0022527961, 1166.89298437, 8784.52754455
0.9, 0.0900936947629, 0.926528186439, 0.0900936947629, 0.926528186439, 6.39370253527, 46.970420769, 931.988239095, 8784.50311223
1, 0.0723583359258, 0.908433832601, 0.0723583359258, 0.908433832601, 5.16830221247, 46.9452785437, 749.135087165, 8784.4848756
