## DataType = DataTable
## Name = 1H-T2 - CPMG1 Results
## Timestamp = 2022-05-30 13:39:26
## X Units = ms
## Entry 0 FitFunction = Exponential
## Entry 0 Information = T2 time: 0.301718 s
## Entry 0 Label = Sum, Exponential fit
## Entry 0 Name = Sum
## Entry 0 POI 0 = 0.301718, 0.484187, T2
## Entry 1 FitFunction = Exponential
## Entry 1 Information = T2 time: 0.301718 s
## Entry 1 Label = Integral 1: -0.01 to 9.99 ppm, Exponential fit
## Entry 1 Name = Integral 1
## Entry 1 POI 0 = 0.301718, 0.484187, T2
## Entry 2 FitFunction = Exponential
## Entry 2 Information = T2 time: 0.331418 s
## Entry 2 Label = FD Max 
## Entry 2 Name = FD Max
## Entry 2 POI 0 = 0.331418, 18.3505, T2
## Entry 3 FitFunction = Exponential
## Entry 3 Information = T2 time: 0.302774 s
## Entry 3 Label = TD Max
## Entry 3 Name = TD Max
## Entry 3 POI 0 = 0.302774, 3144.51, T2
## Display cursorformat = x: %0.2f s, y: %0.2f
## Display expandedylower = 0
## Display expandedyupper = 0
## Display legend = upper left
## Display nextentrybutton = 1
## Display results2dname = T2 - CPMG Raw Data
## Display xaxisticklabelformat = %0.1f s
## Display xmaxboundoverride = 1.1000000000000001
## Display xminboundoverride = 0
## Data =
##
x, Sum, Exponential fit, Integral 1, Exponential fit, FD Max, Exponential fit, TD Max, Exponential fit
0, 1.29574762306, 2.29340515445, 1.29574762306, 2.29340515445, 49.6009094537, 50.5462365918, 8415.05142088, 8403.53861547
0.1, 0.929227182636, 2.01129767551, 0.929227182636, 2.01129767551, 36.6117522524, 50.2857716047, 6048.81878997, 8403.25733813
0.2, 0.670780146585, 1.80877482624, 0.670780146585, 1.80877482624, 27.143621661, 50.093148627, 4366.93458502, 8403.05517773
0.3, 0.486804318396, 1.66338518741, 0.486804318396, 1.66338518741, 20.177720548, 49.9506971908, 3170.70129379, 8402.90988047
0.4, 0.354671371721, 1.55901105306, 0.354671371721, 1.55901105306, 14.9951704945, 49.8453493661, 2309.9334694, 8402.80545204
0.5, 0.259185328722, 1.48408164261, 0.259185328722, 1.48408164261, 11.1215132851, 49.7674409612, 1689.75580261, 8402.73039696
0.6, 0.190244341503, 1.43029037924, 0.190244341503, 1.43029037924, 8.30439690477, 49.709824968, 1242.65696918, 8402.67645317
0.7, 0.140520366877, 1.39167403357, 0.140520366877, 1.39167403357, 6.19796279209, 49.6672159237, 917.583943944, 8402.63768255
0.8, 0.105010270163, 1.36395164782, 0.105010270163, 1.36395164782, 4.60101409204, 49.6357050436, 694.751527214, 8402.60981722
0.9, 0.0759411401508, 1.34404995443, 0.0759411401508, 1.34404995443, 3.42784094408, 49.6124016444, 494.028376341, 8402.58978978
1, 0.0569365675867, 1.32976267758, 0.0569365675867, 1.32976267758, 2.58249492619, 49.5951679649, 369.586517643, 8402.57539561
