## DataType = DataTable
## Name = 1H-T2 - CPMG1 Results
## Timestamp = 2022-05-30 11:26:26
## X Units = ms
## Entry 0 FitFunction = Exponential
## Entry 0 Information = T2 time: 0.136035 s
## Entry 0 Label = Sum, Exponential fit
## Entry 0 Name = Sum
## Entry 0 POI 0 = 0.136035, 0.30948, T2
## Entry 1 FitFunction = Exponential
## Entry 1 Information = T2 time: 0.136035 s
## Entry 1 Label = Integral 1: -0.01 to 9.99 ppm, Exponential fit
## Entry 1 Name = Integral 1
## Entry 1 POI 0 = 0.136035, 0.30948, T2
## Entry 2 FitFunction = Exponential
## Entry 2 Information = T2 time: 0.105323 s
## Entry 2 Label = FD Max 
## Entry 2 Name = FD Max
## Entry 2 POI 0 = 0.105323, 6.66013, T2
## Entry 3 FitFunction = Exponential
## Entry 3 Information = T2 time: 0.13593 s
## Entry 3 Label = TD Max
## Entry 3 Name = TD Max
## Entry 3 POI 0 = 0.13593, 2006.47, T2
## Display cursorformat = x: %0.2f s, y: %0.2f
## Display expandedylower = 0
## Display expandedyupper = 0
## Display legend = upper left
## Display nextentrybutton = 1
## Display results2dname = T2 - CPMG Raw Data
## Display xaxisticklabelformat = %0.1f s
## Display xmaxboundoverride = 1.1000000000000001
## Display xminboundoverride = 0
## Data =
##
x, Sum, Exponential fit, Integral 1, Exponential fit, FD Max, Exponential fit, TD Max, Exponential fit
0, 0.828555283124, 1.82497828518, 0.828555283124, 1.82497828518, 17.5136237904, 18.3180649216, 5371.65491808, 5349.46714938
0.1, 0.389809059168, 1.30443309547, 0.389809059168, 1.30443309547, 6.12679019463, 17.7050144031, 2525.76991228, 5348.94633186
0.2, 0.19743963352, 1.05485520029, 0.19743963352, 1.05485520029, 3.55048986342, 17.4677948228, 1278.26691944, 5348.69676523
0.3, 0.107238634396, 0.935193877907, 0.107238634396, 0.935193877907, 2.11598936219, 17.3760028292, 696.238848987, 5348.57717727
0.4, 0.0603051612833, 0.877821681284, 0.0603051612833, 0.877821681284, 1.26609390834, 17.3404839649, 389.500563917, 5348.51987282
0.5, 0.035798960832, 0.850314305636, 0.035798960832, 0.850314305636, 0.780370732838, 17.3267399588, 230.496082351, 5348.49241353
0.6, 0.0216084740576, 0.837125762064, 0.0216084740576, 0.837125762064, 0.481657799272, 17.3214217227, 139.175042255, 5348.47925551
0.7, 0.0129224312153, 0.830802451407, 0.0129224312153, 0.830802451407, 0.300827040401, 17.3193638341, 85.3708834285, 5348.47295043
0.8, 0.00800922026355, 0.827770709696, 0.00800922026355, 0.827770709696, 0.20265339176, 17.3185675351, 52.2887795655, 5348.46992914
0.9, 0.005343029288, 0.826317126549, 0.005343029288, 0.826317126549, 0.118846348895, 17.3182594076, 34.5979355848, 5348.46848139
1, 0.00331903567545, 0.825620199117, 0.00331903567545, 0.825620199117, 0.0767066523561, 17.3181401779, 21.4065929401, 5348.46778765
