## DataType = DataTable
## Name = 1H-T2 - CPMG1 Results
## Timestamp = 2022-05-30 12:42:18
## X Units = ms
## Entry 0 FitFunction = Exponential
## Entry 0 Information = T2 time: 0.574672 s
## Entry 0 Label = Sum, Exponential fit
## Entry 0 Name = Sum
## Entry 0 POI 0 = 0.574672, 0.693639, T2
## Entry 1 FitFunction = Exponential
## Entry 1 Information = T2 time: 0.574672 s
## Entry 1 Label = Integral 1: -0.01 to 9.99 ppm, Exponential fit
## Entry 1 Name = Integral 1
## Entry 1 POI 0 = 0.574672, 0.693639, T2
## Entry 2 FitFunction = Exponential
## Entry 2 Information = T2 time: 1.26114 s
## Entry 2 Label = FD Max 
## Entry 2 Name = FD Max
## Entry 2 POI 0 = 1.26114, 16.1305, T2
## Entry 3 FitFunction = Exponential
## Entry 3 Information = T2 time: 0.581574 s
## Entry 3 Label = TD Max
## Entry 3 Name = TD Max
## Entry 3 POI 0 = 0.581574, 4495.7, T2
## Display cursorformat = x: %0.2f s, y: %0.2f
## Display expandedylower = 0
## Display expandedyupper = 0
## Display legend = upper left
## Display nextentrybutton = 1
## Display results2dname = T2 - CPMG Raw Data
## Display xaxisticklabelformat = %0.1f s
## Display xmaxboundoverride = 1.1000000000000001
## Display xminboundoverride = 0
## Data =
##
x, Sum, Exponential fit, Integral 1, Exponential fit, FD Max, Exponential fit, TD Max, Exponential fit
0, 1.47992884688, 2.46604340339, 1.47992884688, 2.46604340339, 57.3421095452, 58.4760037828, 9617.24673667, 9531.03974325
0.1, 1.25873856744, 2.30632994618, 1.25873856744, 2.30632994618, 52.5330294756, 58.3997725201, 8195.70404335, 9530.88176688
0.2, 1.09488808153, 2.17212487739, 1.09488808153, 2.17212487739, 48.01738754, 58.3293524628, 7138.31172857, 9530.74874703
0.3, 0.963371421158, 2.0593541641, 0.963371421158, 2.0593541641, 43.7347016053, 58.2643006155, 6284.50355183, 9530.63674118
0.4, 0.856587590268, 1.96459445131, 0.856587590268, 1.96459445131, 39.7599661903, 58.2042077525, 5587.54758538, 9530.54242961
0.5, 0.76381436007, 1.88496913985, 0.76381436007, 1.88496913985, 36.052969554, 58.1486958444, 4985.66147486, 9530.46301704
0.6, 0.68050412404, 1.81806106217, 0.68050412404, 1.81806106217, 32.442534674, 58.0974156792, 4441.94437213, 9530.39614978
0.7, 0.614014622906, 1.76183910489, 0.614014622906, 1.76183910489, 29.5370007801, 58.0500446657, 4011.00453235, 9530.33984597
0.8, 0.553421012738, 1.71459655077, 0.553421012738, 1.71459655077, 26.8051382773, 58.0062848043, 3615.07533117, 9530.29243683
0.9, 0.496497131124, 1.6748992683, 0.496497131124, 1.6748992683, 24.1468875365, 57.9658608125, 3242.68026806, 9530.25251721
1, 0.446019986535, 1.64154217606, 0.446019986535, 1.64154217606, 21.7295529071, 57.9285183926, 2913.10843232, 9530.21890395
